1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
23.604206933333334,23.512354133333332,22.927283199999998,22.436027733333333,21.973230933333333,21.588155733333334,21.28315733333333,21.026636800000002,20.784247466666663,20.550493866666667,20.347554133333333,20.119296,19.9726848,19.834905600000003,19.627844266666667,19.533636266666665,19.373678933333334,19.2413952,19.1224576,19.029623466666663,18.928349866666668,18.806664533333336,18.683801600000002,18.614912,18.516582399999997,18.4047104,18.314624,18.205696,18.116590933333335,18.071842133333334,17.945642666666668,17.896183466666663,17.832004266666665,17.781956266666665,17.718169600000003,17.639466666666667,17.565081600000003,17.473425066666668,17.438882133333333,17.348599466666666,17.282653866666667,17.259886933333334,17.167837866666666,17.1552768,17.05302186666667,17.029469866666666,16.960776533333334,16.944093866666666,16.864017066666666,16.7872768,16.735854933333332,16.711125333333335,16.612010666666666,16.613777066666668,16.5193728,16.49503573333333,16.439296,16.384145066666665,16.379434666666665,16.2826752,16.265207466666666,16.2049536,16.153335466666668,16.184738133333333,16.084053333333333,16.023406933333334,15.986901333333334,15.986705066666666,15.925666133333333,15.875421866666667,15.8628608,15.839701333333334,15.7233152,15.693482666666666,15.702510933333334,15.622434133333332,15.598097066666666,15.624593066666666,15.546478933333333,15.506048
23.618730666666668,23.516868266666666,22.9155072,22.42935466666667,21.9793152,21.620343466666665,21.3492992,21.03488,20.788369066666668,20.555989333333333,20.313796266666667,20.120866133333333,19.9844608,19.832354133333332,19.692219733333335,19.53834666666667,19.353463466666664,19.258077866666667,19.155234133333334,19.0624,18.8810496,18.7844864,18.677521066666667,18.635323733333333,18.456132266666664,18.413542399999997,18.343671466666667,18.25437013333333,18.18665813333333,18.082833066666666,17.966839466666666,17.903249066666667,17.813751466666666,17.769395199999998,17.7281792,17.634167466666664,17.544669866666666,17.507771733333335,17.426713600000003,17.357431466666664,17.317981866666667,17.1817728,17.148407466666665,17.1052288,17.070293333333332,17.022993066666665,16.963131733333334,16.905233066666668,16.821819733333335,16.8237824,16.7478272,16.704256,16.625553066666665,16.613973333333334,16.575308800000002,16.504849066666665,16.4398848,16.344106666666665,16.328209066666666,16.311330133333332,16.259515733333334,16.239300266666667,16.169429333333333,16.1613824,16.099950933333332,16.048529066666667,16.010257066666668,15.9982848,15.915264,15.903880533333334,15.8687488,15.765512533333332,15.763942400000001,15.738820266666668,15.6497152,15.670126933333334,15.583377066666666,15.586517333333333,15.549030400000001,15.4718976
23.604206933333334,23.483502933333334,22.954368,22.419148800000002,21.98736213333333,21.616418133333333,21.3169152,21.023496533333336,20.746760533333337,20.540484266666667,20.384059733333334,20.134212266666665,19.963656533333335,19.761109333333334,19.652966399999997,19.5057664,19.361706666666667,19.211758933333332,19.130308266666667,19.0518016,18.895377066666665,18.833749333333333,18.706372266666666,18.594107733333335,18.480273066666665,18.439253333333333,18.311876266666665,18.2610432,18.1273856,18.059477333333334,17.970568533333335,17.913454933333334,17.865762133333334,17.7682176,17.704038399999998,17.652616533333337,17.57568,17.4808832,17.4143488,17.380983466666663,17.269307733333335,17.2795136,17.17392213333333,17.087368533333336,17.082658133333332,16.995515733333335,16.951748266666666,16.928196266666667,16.842624,16.795127466666663,16.76156586666667,16.679330133333334,16.660096,16.548420266666668,16.550579199999998,16.478549333333333,16.4864,16.3651072,16.37433173333333,16.28346026666667,16.256375466666668,16.245973333333335,16.168055466666665,16.123895466666667,16.053828266666667,16.034790400000002,16.012219733333332,15.9753216,15.943722666666666,15.879739733333333,15.852654933333334,15.852458666666665,15.77984,15.7303808,15.673463466666666,15.6603136,15.609088,15.574545066666666,15.5343104,15.493879466666666
23.610683733333335,23.500381866666668,22.905105066666668,22.43720533333333,21.976763733333335,21.6183808,21.317700266666666,21.011131733333336,20.798967466666664,20.566587733333336,20.3041792,20.12027733333333,19.971507199999998,19.82293333333333,19.712827733333334,19.505177600000003,19.364846933333332,19.283985066666666,19.171131733333333,19.00548266666667,18.890666666666668,18.8074496,18.670062933333334,18.60706133333333,18.476544,18.377429333333332,18.321689600000003,18.242397866666668,18.101478399999998,18.080085333333333,18.029252266666667,17.938577066666667,17.795302399999997,17.775675733333333,17.675972266666665,17.6575232,17.5321088,17.492855466666665,17.369796266666665,17.3566464,17.271859199999998,17.224558933333334,17.182754133333333,17.135257600000003,17.036535466666663,17.022600533333335,16.942523733333335,16.901307733333333,16.827118933333335,16.770005333333334,16.765687466666666,16.656759466666667,16.602786133333332,16.6000384,16.5635328,16.473250133333334,16.474231466666666,16.4033792,16.321928533333335,16.3085824,16.281301333333335,16.2208512,16.175317333333332,16.169233066666667,16.058146133333334,16.068744533333334,16.018107733333334,15.9759104,15.9606016,15.870122666666665,15.844215466666666,15.763942400000001,15.768064,15.752951466666667,15.675229866666667,15.691323733333332,15.616938666666666,15.5902464,15.521553066666666,15.484458666666667
23.616571733333334,23.49312,22.942199466666665,22.444859733333335,21.98422186666667,21.620343466666665,21.2756992,21.023496533333336,20.752452266666666,20.553045333333333,20.355012266666666,20.138530133333333,19.9709184,19.801344,19.678873600000003,19.553066666666666,19.3650432,19.24983466666667,19.109896533333334,19.036100266666665,18.8998912,18.786056533333333,18.698717866666666,18.602939733333333,18.522274133333333,18.442982399999998,18.3063808,18.2280704,18.153489066666666,18.0561408,17.99804586666667,17.894809600000002,17.822190933333335,17.755264,17.670084266666667,17.631812266666664,17.562333866666666,17.498350933333334,17.418077866666668,17.340552533333334,17.306990933333335,17.254980266666667,17.154884266666667,17.1217152,17.085994666666668,17.009646933333332,16.921326933333333,16.9079808,16.826137600000003,16.801211733333336,16.7242752,16.654993066666666,16.666769066666667,16.5370368,16.516232533333334,16.5134848,16.4681472,16.3998464,16.32448,16.313489066666666,16.267562666666667,16.182971733333332,16.155101866666666,16.125269333333335,16.0813056,16.053828266666667,16.0159488,15.9611904,15.942545066666666,15.912516266666668,15.8345984,15.797111466666667,15.753540266666668,15.746474666666666,15.723511466666666,15.631658666666667,15.639901866666667,15.623808,15.545301333333335,15.557862400000001
23.616571733333334,23.51274666666667,22.931012266666666,22.429943466666664,21.990109866666668,21.614848,21.288456533333335,21.002103466666664,20.7722752,20.5232128,20.336366933333334,20.183278933333334,19.9456,19.825288533333335,19.657284266666665,19.5564032,19.36072533333333,19.259255466666666,19.129326933333335,18.954257066666667,18.926976,18.7992064,18.6926336,18.587238399999997,18.499703466666666,18.426888533333337,18.334446933333332,18.2480896,18.154862933333334,18.04809386666667,17.9383808,17.963306666666668,17.821013333333333,17.7381888,17.6634112,17.611204266666665,17.549380266666667,17.518958933333334,17.4791168,17.351936,17.285205333333334,17.2212224,17.159594666666667,17.124462933333334,17.045956266666664,17.00945066666667,16.954496,16.8432128,16.863428266666666,16.824763733333334,16.718190933333332,16.652245333333333,16.620450133333332,16.599842133333333,16.539980800000002,16.469128533333333,16.442632533333335,16.403968,16.291114666666665,16.2903296,16.259908266666667,16.1819904,16.153924266666667,16.1201664,16.071688533333333,16.05500586666667,16.02988373333333,15.961582933333334,15.932142933333333,15.893085866666667,15.886020266666668,15.831261866666667,15.788868266666668,15.6815104,15.697211733333333,15.655799466666666,15.5873024,15.5401984,15.612424533333334,15.501533866666668
23.605188266666666,23.486250666666667,22.933956266666666,22.392849066666667,21.9952128,21.6189696,21.311027199999998,21.039001600000002,20.766779733333333,20.574830933333335,20.330675199999998,20.160904533333333,19.9832832,19.778184533333334,19.66984533333333,19.51675733333333,19.364258133333333,19.3114624,19.146009600000003,19.0176512,18.947976533333335,18.7803648,18.691848533333335,18.53640533333333,18.5018624,18.442393600000003,18.28224,18.22336,18.1921536,18.072823466666666,17.976064,17.9107072,17.85437866666667,17.781367466666666,17.660270933333333,17.601979733333334,17.526613333333334,17.503846399999997,17.361160533333337,17.347618133333334,17.297766399999997,17.21553066666667,17.186875733333334,17.114257066666667,17.0151424,16.989038933333333,16.968234666666667,16.9038592,16.860288,16.740957866666665,16.7313408,16.6642176,16.629282133333334,16.576682666666667,16.51269973333333,16.486792533333332,16.407697066666667,16.373546666666666,16.327424,16.247150933333334,16.2603008,16.220654933333332,16.179242666666667,16.126250666666667,16.086212266666667,16.067763199999998,16.031453866666666,15.966293333333335,15.905450666666667,15.8905344,15.869533866666668,15.812420266666667,15.749026133333333,15.708202666666667,15.715464533333334,15.6903424,15.621649066666667,15.580433066666666,15.5025152,15.485636266666667
23.6073472,23.509410133333333,22.944750933333335,22.438775466666666,21.981081600000003,21.636633600000003,21.309653333333333,21.045085866666668,20.761480533333334,20.528512,20.333815466666664,20.186811733333336,19.947562666666666,19.849429333333333,19.670434133333334,19.530103466666667,19.3609216,19.306948266666666,19.119709866666668,19.011566933333334,18.904797866666666,18.803328,18.678894933333332,18.597051733333334,18.530321066666666,18.427281066666666,18.3187456,18.217864533333334,18.11345066666667,18.032785066666666,17.958007466666665,17.908155733333334,17.86517333333333,17.755264,17.691281066666665,17.6121856,17.5303424,17.513659733333334,17.462434133333332,17.340356266666667,17.2854016,17.244774399999997,17.198455466666665,17.099537066666667,17.0316288,17.008861866666667,16.931729066666666,16.8850176,16.8432128,16.778837333333332,16.7407616,16.672068266666667,16.682274133333333,16.580215466666665,16.5252608,16.49503573333333,16.437922133333334,16.4080896,16.353134933333333,16.2909184,16.248328533333332,16.213196800000002,16.17119573333333,16.105838933333334,16.053239466666668,16.0465664,16.0395008,15.970414933333334,15.893478400000001,15.866786133333333,15.841664,15.783569066666667,15.812027733333332,15.700940800000001,15.683080533333333,15.662276266666668,15.588676266666667,15.5702272,15.573367466666667,15.5025152
23.612253866666666,23.486054399999997,22.9255168,22.436420266666666,21.976763733333335,21.621128533333334,21.338112,20.985028266666667,20.794649600000003,20.5603072,20.369536,20.158745600000003,20.015274666666667,19.807232,19.654340266666665,19.477700266666666,19.386632533333334,19.266713600000003,19.142084266666664,19.0229504,18.932667733333336,18.775850666666667,18.671044266666666,18.584490666666667,18.446122666666668,18.399214933333333,18.353092266666664,18.227677866666667,18.1568256,18.085384533333336,17.9913728,17.957614933333332,17.82454613333333,17.768021333333333,17.710711466666666,17.629064533333334,17.5674368,17.449480533333336,17.430638933333334,17.341533866666666,17.296785066666665,17.24693333333333,17.190016,17.11837866666667,17.0381056,17.0239744,16.9421312,16.908765866666666,16.807492266666667,16.8049408,16.7890432,16.6854144,16.636151466666668,16.585710933333335,16.525653333333334,16.471287466666666,16.422613333333334,16.401220266666666,16.359022933333332,16.319965866666667,16.282478933333334,16.244992,16.1755136,16.143522133333335,16.123306666666664,16.06266026666667,15.9464704,15.956676266666667,15.928610133333333,15.850299733333333,15.8728704,15.818897066666667,15.779643733333332,15.728810666666666,15.691323733333332,15.627733333333333,15.624004266666667,15.592994133333333,15.595349333333335,15.488384
23.6073472,23.52059733333333,22.962414933333335,22.447607466666664,22.005026133333335,21.6342784,21.26313813333333,21.039590399999998,20.761284266666667,20.581111466666666,20.32733866666667,20.152072533333335,19.960908800000002,19.812334933333332,19.638638933333333,19.487317333333333,19.357192533333336,19.239236266666666,19.1412992,18.994688,18.8845824,18.797636266666665,18.6961664,18.5754624,18.522274133333333,18.382336,18.28969813333333,18.207854933333333,18.1426944,18.0767488,17.993335466666665,17.902660266666665,17.826312533333336,17.742310399999997,17.730730666666666,17.602568533333336,17.555857066666665,17.481472,17.421021866666667,17.363319466666663,17.27146666666667,17.259886933333334,17.20375466666667,17.11837866666667,17.0245632,17.019264,16.9433088,16.869905066666668,16.8237824,16.772164266666667,16.732322133333334,16.698760533333335,16.5841408,16.581589333333334,16.507989333333335,16.516821333333333,16.455389866666668,16.356471466666665,16.419276800000002,16.337237333333334,16.25088,16.195336533333332,16.166289066666668,16.088763733333334,16.138026666666665,16.054024533333333,15.961779199999999,16.012416,15.901329066666666,15.9134976,15.8628608,15.790242133333333,15.772381866666667,15.698193066666667,15.703296,15.612032,15.615957333333334,15.6055552,15.5343104,15.547264
